"interview_id","candidate_id","req_id","interview_date","interview_type","interviewer_role","skill_focus","interview_score","recommendation"
"I6108","C3232","R1105","2024-07-29","Video Call","Ops Director","Problem Solving","3.5","Hire"
"I6109","C4010","R1100","2024-05-23","Video Call","Recruiter","Personality","4.1","Neutral"
"I6110","C4954","R1120","2024-05-05","Phone","Engineering Lead","Teamwork","4.2","Neutral"
"I6111","C2271","R1117","2024-05-23","Phone","Recruiter","Problem Solving","3.3","Strong Hire"
"I6112","C2425","R1083","2024-05-07","In Person","Recruiter","Leadership","3","Hire"
"I6113","C2891","R1039","2024-09-19","Phone","Engineering Lead","Personality","3.2","Neutral"
"I6114","C4344","R1092","2024-03-13","Video Call","HR Director","Adaptability","4.5","Neutral"
"I6115","C4628","R1089","2024-10-04","In Person","Recruiter","Adaptability","3.7","Neutral"
"I6116","C2546","R1124","2024-04-30","Phone","Recruiter","Adaptability","5","Neutral"
"I6117","C2328","R1119","2024-12-23","Phone","Engineering Lead","Teamwork","4","Strong Hire"
"I6118","C4637","R1041","2024-09-04","In Person","Recruiter","Leadership","3.7","Neutral"
"I6119","C2211","R1097","2024-09-18","Video Call","Ops Director","Adaptability","2.9","Hire"
"I6120","C3523","R1031","2024-12-21","In Person","Marketing Manager","Teamwork","2.8","Strong Hire"
"I6121","C4685","R1013","2024-01-01","In Person","Marketing Manager","Teamwork","2.5","Neutral"
"I6122","C2520","R1081","2024-04-03","Phone","Ops Director","Adaptability","4.3","Neutral"
"I6123","C3812","R1094","2024-08-03","In Person","HR Director","Teamwork","3","Neutral"
"I6124","C3174","R1011","2024-11-03","Video Call","Ops Director","Teamwork","4.1","Neutral"
"I6125","C4667","R1120","2024-07-12","In Person","Engineering Lead","Teamwork","2.5","Hire"
"I6126","C4264","R1135","2024-05-26","Video Call","Recruiter","Leadership","3.4","Neutral"
"I6127","C3342","R1054","2024-04-15","Video Call","Engineering Lead","Technical Skills","3.2","Neutral"
"I6128","C2073","R1081","2024-01-10","In Person","HR Director","Communication","3.4","Neutral"
"I6129","C3059","R1126","2024-10-19","Phone","HR Director","Leadership","4.4","Neutral"
"I6130","C3151","R1120","2024-08-04","Video Call","Marketing Manager","Technical Skills","4.4","Hire"
"I6131","C2726","R1023","2024-09-03","Phone","Marketing Manager","Leadership","3","Hire"
"I6132","C2287","R1063","2024-11-02","Phone","HR Director","Personality","3.2","Neutral"
"I6133","C4469","R1098","2024-09-15","Video Call","Ops Director","Teamwork","4.4","Hire"
"I6134","C2801","R1072","2024-09-24","In Person","Ops Director","Adaptability","3.9","Hire"
"I6135","C4379","R1034","2024-07-12","In Person","Engineering Lead","Leadership","3.9","Neutral"
"I6136","C3427","R1026","2024-10-05","Phone","HR Director","Technical Skills","4.5","Hire"
"I6137","C4009","R1074","2024-01-16","Phone","HR Director","Problem Solving","3.4","Neutral"
"I6138","C4731","R1076","2024-03-19","Phone","Engineering Lead","Problem Solving","2.6","Neutral"
"I6139","C4947","R1005","2024-08-13","Phone","Marketing Manager","Problem Solving","4.7","Neutral"
"I6140","C3871","R1031","2024-09-29","In Person","Ops Director","Leadership","4.3","Neutral"
"I6141","C2276","R1024","2024-01-17","In Person","Engineering Lead","Personality","3.8","Hire"
"I6142","C3480","R1096","2024-07-17","Phone","Engineering Lead","Teamwork","2.9","Neutral"
"I6143","C2480","R1040","2024-02-25","Phone","HR Director","Personality","3.7","Neutral"
"I6144","C4163","R1083","2024-03-13","In Person","Ops Director","Problem Solving","4.4","Strong Hire"
"I6145","C4376","R1132","2024-04-14","Video Call","Marketing Manager","Personality","3","Neutral"
"I6146","C4455","R1088","2024-01-06","In Person","Marketing Manager","Adaptability","4.2","Neutral"
"I6147","C3904","R1128","2024-12-17","Phone","HR Director","Problem Solving","2.6","Neutral"
"I6148","C4867","R1062","2024-11-11","In Person","Engineering Lead","Teamwork","4.8","Strong Hire"
"I6149","C2117","R1002","2024-06-13","Video Call","HR Director","Teamwork","3.4","Hire"
"I6150","C2961","R1051","2024-03-13","Video Call","Ops Director","Technical Skills","3.7","Neutral"
"I6151","C2612","R1147","2024-05-03","Phone","Marketing Manager","Adaptability","4.3","Strong Hire"
"I6152","C2970","R1100","2024-08-31","Phone","HR Director","Technical Skills","3.7","Neutral"
"I6153","C3718","R1050","2024-07-02","In Person","Marketing Manager","Adaptability","4.7","Strong Hire"
"I6154","C2984","R1068","2024-01-20","In Person","Ops Director","Technical Skills","3.8","Strong Hire"
"I6155","C4039","R1147","2024-10-18","Video Call","Recruiter","Leadership","4.9","Neutral"
"I6156","C2897","R1114","2024-04-03","In Person","HR Director","Personality","3.4","Neutral"
"I6157","C2868","R1092","2024-11-14","Phone","Recruiter","Teamwork","3.2","Strong Hire"
"I6158","C4342","R1065","2024-10-09","In Person","Recruiter","Leadership","3","Strong Hire"
"I6159","C2324","R1033","2024-11-02","Video Call","Ops Director","Problem Solving","3.7","Neutral"
"I6160","C3512","R1148","2024-03-12","In Person","Recruiter","Adaptability","3.5","Strong Hire"
"I6161","C4125","R1096","2024-10-22","Video Call","Recruiter","Technical Skills","4.6","Strong Hire"
"I6162","C4462","R1086","2024-09-15","Phone","Recruiter","Personality","3.9","Neutral"
"I6163","C4360","R1137","2024-06-13","Phone","HR Director","Technical Skills","2.9","Neutral"
"I6164","C3570","R1075","2024-06-15","Phone","Recruiter","Communication","2.6","Neutral"
"I6165","C3079","R1113","2024-06-29","In Person","Ops Director","Personality","4","Hire"
"I6166","C3260","R1095","2024-09-18","Video Call","Ops Director","Leadership","4.2","Neutral"
"I6167","C3873","R1074","2024-07-09","Video Call","Recruiter","Leadership","2.9","Strong Hire"
"I6168","C3607","R1048","2024-12-10","Phone","Engineering Lead","Adaptability","3.4","Strong Hire"
"I6169","C4972","R1054","2024-07-03","Phone","Recruiter","Leadership","4.6","Neutral"
"I6170","C2119","R1119","2024-09-05","Video Call","Ops Director","Teamwork","4.2","Neutral"
"I6171","C4202","R1037","2024-05-16","In Person","Marketing Manager","Problem Solving","4.8","Neutral"
"I6172","C2924","R1076","2024-12-21","Video Call","Ops Director","Teamwork","3.3","Hire"
"I6173","C4320","R1067","2024-02-06","In Person","Recruiter","Technical Skills","3.6","Neutral"
"I6174","C3263","R1125","2024-08-11","Phone","HR Director","Technical Skills","2.7","Strong Hire"
"I6175","C4654","R1048","2024-05-07","Video Call","HR Director","Leadership","5","Strong Hire"
"I6176","C2030","R1139","2024-06-07","In Person","Recruiter","Personality","3.1","Strong Hire"
"I6177","C3580","R1112","2024-07-25","Phone","HR Director","Personality","4.5","Neutral"
"I6178","C4262","R1066","2024-01-26","Video Call","Ops Director","Teamwork","4.8","Strong Hire"
"I6179","C4930","R1073","2024-06-09","Video Call","HR Director","Personality","4.6","Strong Hire"
"I6180","C3104","R1119","2024-11-13","Phone","Marketing Manager","Problem Solving","4.9","Neutral"
"I6181","C4965","R1104","2024-07-27","Phone","Ops Director","Personality","4.9","Neutral"
"I6182","C2379","R1138","2024-07-31","In Person","Engineering Lead","Leadership","2.6","Neutral"
"I6183","C2579","R1072","2024-04-22","Video Call","Marketing Manager","Personality","4.2","Hire"
"I6184","C4038","R1127","2024-12-05","Video Call","Marketing Manager","Problem Solving","4","Strong Hire"
"I6185","C2936","R1102","2024-07-14","Video Call","HR Director","Adaptability","4.6","Hire"
"I6186","C3757","R1008","2024-10-07","Video Call","Ops Director","Problem Solving","2.7","Neutral"
"I6187","C4116","R1068","2024-02-14","Phone","HR Director","Problem Solving","4.1","Hire"
"I6188","C4696","R1025","2024-08-15","Video Call","HR Director","Teamwork","3.4","Strong Hire"
"I6189","C2019","R1001","2024-08-16","Phone","Ops Director","Leadership","3.2","Neutral"
"I6190","C2699","R1067","2024-03-28","In Person","HR Director","Leadership","2.7","Neutral"
"I6191","C3418","R1049","2024-06-04","In Person","Ops Director","Teamwork","2.8","Neutral"
"I6192","C2061","R1132","2024-03-18","In Person","Engineering Lead","Personality","4.7","Hire"
"I6193","C4353","R1133","2024-07-16","In Person","Recruiter","Personality","3.4","Neutral"
"I6194","C2510","R1073","2024-05-13","In Person","Engineering Lead","Communication","2.8","Strong Hire"
"I6195","C3367","R1094","2024-05-01","Video Call","Ops Director","Personality","3.4","Hire"
"I6196","C3274","R1136","2024-05-08","In Person","Recruiter","Leadership","4.2","Strong Hire"
"I6197","C4485","R1017","2024-01-11","Phone","Engineering Lead","Communication","3.7","Neutral"
"I6198","C2394","R1111","2024-12-16","Video Call","Ops Director","Personality","4.9","Strong Hire"
"I6199","C3223","R1112","2024-11-12","Phone","Marketing Manager","Communication","3.6","Neutral"
"I6200","C2363","R1044","2024-02-26","Phone","Recruiter","Problem Solving","2.5","Strong Hire"
"I6201","C4350","R1027","2024-05-23","Video Call","Recruiter","Personality","3.3","Neutral"
"I6202","C4385","R1090","2024-08-27","In Person","Engineering Lead","Problem Solving","4.6","Neutral"
"I6203","C2716","R1129","2024-07-14","In Person","Marketing Manager","Adaptability","3.8","Hire"
"I6204","C4215","R1093","2024-01-09","Video Call","Marketing Manager","Communication","4.6","Strong Hire"
"I6205","C3276","R1006","2024-12-09","In Person","Engineering Lead","Personality","3.1","Strong Hire"
"I6206","C2010","R1128","2024-04-18","Video Call","Recruiter","Problem Solving","4.6","Neutral"
"I6207","C2216","R1139","2024-03-26","Phone","Marketing Manager","Communication","4.5","Neutral"
"I6208","C2846","R1066","2024-01-23","Video Call","Marketing Manager","Technical Skills","4.6","Hire"
"I6209","C3359","R1118","2024-08-02","In Person","Engineering Lead","Communication","3","Hire"
"I6210","C4690","R1038","2024-06-05","Video Call","Ops Director","Technical Skills","4.7","Neutral"
"I6211","C3512","R1148","2024-01-14","Phone","Engineering Lead","Personality","3.6","Neutral"
"I6212","C4498","R1021","2024-12-01","In Person","HR Director","Personality","4.3","Strong Hire"
"I6213","C4863","R1052","2024-08-10","Phone","Marketing Manager","Technical Skills","4","Strong Hire"
"I6214","C3503","R1075","2024-01-21","Video Call","Recruiter","Teamwork","4.8","Hire"
"I6215","C2172","R1086","2024-08-24","Video Call","Ops Director","Communication","3.8","Hire"
"I6216","C4495","R1069","2024-06-15","In Person","Ops Director","Problem Solving","3.4","Hire"
"I6217","C2261","R1105","2024-06-30","In Person","Engineering Lead","Personality","4","Neutral"
"I6218","C3630","R1046","2024-08-07","Video Call","Recruiter","Problem Solving","5","Hire"
"I6219","C4008","R1123","2024-03-26","Video Call","Engineering Lead","Technical Skills","2.7","Strong Hire"
"I6220","C2522","R1056","2024-04-01","In Person","HR Director","Teamwork","3.4","Hire"
"I6221","C2301","R1041","2024-05-27","Video Call","Ops Director","Adaptability","3.2","Neutral"
"I6222","C4309","R1064","2024-03-18","In Person","Ops Director","Problem Solving","3.9","Hire"
"I6223","C3522","R1113","2024-02-02","Video Call","Recruiter","Personality","4.8","Neutral"
"I6224","C3441","R1044","2024-09-29","Phone","HR Director","Adaptability","3.5","Strong Hire"
"I6225","C4964","R1103","2024-02-23","In Person","Engineering Lead","Technical Skills","3.7","Neutral"
"I6226","C2070","R1103","2024-02-22","In Person","Recruiter","Adaptability","4.5","Hire"
"I6227","C4931","R1010","2024-03-10","Phone","Ops Director","Personality","2.9","Neutral"
"I6228","C2782","R1112","2024-11-17","Phone","Engineering Lead","Personality","4.8","Neutral"
"I6229","C2545","R1017","2024-06-21","Video Call","Recruiter","Personality","3","Neutral"
"I6230","C4646","R1062","2024-10-08","Phone","Engineering Lead","Adaptability","3.7","Neutral"
"I6231","C4048","R1020","2024-04-05","Phone","Recruiter","Adaptability","3","Neutral"
"I6232","C2801","R1072","2024-04-08","Phone","HR Director","Personality","3.5","Strong Hire"
"I6233","C4937","R1096","2024-03-31","Video Call","Recruiter","Adaptability","3.6","Neutral"
"I6234","C2820","R1004","2024-11-23","In Person","Engineering Lead","Personality","2.8","Neutral"
"I6235","C2662","R1144","2024-01-08","In Person","Recruiter","Communication","3.6","Strong Hire"
"I6236","C4549","R1048","2024-10-18","In Person","Ops Director","Problem Solving","2.5","Neutral"
"I6237","C3605","R1053","2024-05-19","In Person","Ops Director","Problem Solving","4.7","Neutral"
"I6238","C3592","R1026","2024-07-04","Phone","HR Director","Problem Solving","2.6","Neutral"
"I6239","C3379","R1142","2024-03-25","Phone","Engineering Lead","Communication","3","Hire"
"I6240","C3939","R1014","2024-04-18","Phone","Ops Director","Leadership","3.8","Neutral"
"I6241","C2285","R1031","2024-12-24","Phone","HR Director","Technical Skills","3.4","Strong Hire"
"I6242","C4522","R1118","2024-02-10","Video Call","HR Director","Teamwork","4.2","Neutral"
"I6243","C2074","R1131","2024-08-24","Video Call","Marketing Manager","Technical Skills","4.8","Strong Hire"
"I6244","C3353","R1033","2024-09-23","In Person","Recruiter","Problem Solving","4","Hire"
"I6245","C3226","R1113","2024-02-21","Phone","HR Director","Technical Skills","3.9","Neutral"
"I6246","C2691","R1086","2024-12-15","Video Call","Recruiter","Communication","4.4","Strong Hire"
"I6247","C3116","R1035","2024-07-02","Phone","Engineering Lead","Adaptability","4.4","Neutral"
"I6248","C2244","R1147","2024-03-23","In Person","Recruiter","Teamwork","4.2","Neutral"
"I6249","C4463","R1052","2024-06-04","In Person","HR Director","Personality","4.7","Hire"
"I6250","C3852","R1077","2024-01-07","Phone","Engineering Lead","Teamwork","3.2","Hire"
"I6251","C3184","R1023","2024-07-07","Phone","Recruiter","Leadership","4.3","Neutral"
"I6252","C4755","R1117","2024-01-10","Phone","Ops Director","Adaptability","3.6","Neutral"
"I6253","C4328","R1042","2024-10-01","Phone","HR Director","Personality","3.5","Neutral"
"I6254","C2160","R1052","2024-12-11","In Person","Recruiter","Technical Skills","4","Strong Hire"
"I6255","C3011","R1100","2024-03-01","Video Call","Engineering Lead","Technical Skills","3.4","Hire"
"I6256","C3801","R1119","2024-01-27","Phone","Engineering Lead","Communication","4","Strong Hire"
"I6257","C3263","R1125","2024-08-27","In Person","Marketing Manager","Personality","3","Neutral"
"I6258","C2353","R1081","2024-04-12","Video Call","Recruiter","Personality","3.1","Strong Hire"
"I6259","C2763","R1039","2024-04-30","Video Call","Ops Director","Personality","4.4","Strong Hire"
"I6260","C2286","R1080","2024-03-13","Phone","Recruiter","Problem Solving","4","Neutral"
"I6261","C3688","R1036","2024-04-15","In Person","HR Director","Personality","4.7","Strong Hire"
"I6262","C4629","R1124","2024-04-10","In Person","Ops Director","Communication","3.4","Neutral"
"I6263","C4906","R1040","2024-02-12","Video Call","Marketing Manager","Communication","3.3","Hire"
"I6264","C3234","R1080","2024-09-18","Video Call","HR Director","Communication","4.7","Hire"
"I6265","C4703","R1063","2024-08-12","Video Call","Ops Director","Adaptability","4.3","Neutral"
"I6266","C3868","R1121","2024-12-15","Video Call","HR Director","Communication","4.2","Neutral"
"I6267","C3587","R1003","2024-05-23","Video Call","Marketing Manager","Technical Skills","3","Strong Hire"
"I6268","C2167","R1131","2024-01-08","Phone","Engineering Lead","Problem Solving","2.5","Neutral"
"I6269","C2438","R1087","2024-05-09","Video Call","HR Director","Teamwork","4.9","Neutral"
"I6270","C2418","R1052","2024-03-26","Phone","HR Director","Problem Solving","3","Neutral"
"I6271","C3902","R1074","2024-09-06","Phone","HR Director","Personality","4.9","Hire"
"I6272","C3712","R1045","2024-11-01","In Person","Ops Director","Leadership","3.5","Hire"
"I6273","C4104","R1111","2024-11-10","Video Call","Recruiter","Teamwork","3","Hire"
"I6274","C4297","R1028","2024-03-02","In Person","Recruiter","Technical Skills","4.1","Neutral"
"I6275","C4469","R1098","2024-06-06","In Person","Recruiter","Adaptability","4.1","Neutral"
"I6276","C3882","R1077","2024-12-19","Video Call","Recruiter","Teamwork","4.5","Neutral"
"I6277","C2615","R1096","2024-12-29","Video Call","Marketing Manager","Adaptability","4.9","Neutral"
